Season (Which subfolder to put file in, . for show's root folder, .. for downloads folder root)	Filename (Revision3 messed up some filenames, this column is used to fix that)	Download Name (Filename that the downloader spit out, useful when downloading from youtube)	Download Link	MD5	SHA256
.	hak5--haktip--0051--festival--hd720p30.h264.mp4	hak5--haktip--0051--festival--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0051/hak5--haktip--0051--festival--hd720p30.h264.mp4	99cbcbb5d851cb740e63ca27ac1f5bcc	6f6d2b35f1495173cefd5a9a5ebb10c15922d1b8eca56f635ce2445e2f12f0a5
.	hak5--haktip--0052--linuxgetlinux--hd720p30.h264.mp4	hak5--haktip--0052--linuxgetlinux--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0052/hak5--haktip--0052--linuxgetlinux--hd720p30.h264.mp4	d62736fb28ad749c51f383c972c7eced	dc6342900ed7b283a8a5b33e4dc3fa7fb0fb574fcf5c374d872a0902684ec9db
.	hak5--haktip--0053--pushingcats--hd720p30.h264.mp4	hak5--haktip--0053--pushingcats--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0053/hak5--haktip--0053--pushingcats--hd720p30.h264.mp4	d291ff34f8ff207e50a652481aa0f269	b0f630c7d65aee1ab7aee213f0ed5d6e0038737bd1d30301c11087e1a4ffc674
.	hak5--haktip--0054--beginner-terminal-commands--hd720p30.h264.mp4	hak5--haktip--0054--beginner-terminal-commands--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0054/hak5--haktip--0054--beginner-terminal-commands--hd720p30.h264.mp4	59944a144d6b2f29d24d22875544a805	1142ea8cc40f0bedcd7a48fd0fa87d68a5b92b1c0ccb3ca110bdf066095379f1
.	hak5--haktip--0055--guaketime--hd720p30.h264.mp4	hak5--haktip--0055--guaketime--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0055/hak5--haktip--0055--guaketime--hd720p30.h264.mp4	cb27e49b6eff72f31fd104a34c6e4820	46939d39c9e227b950239bf3e02d6af27fe3bbf0d9a0bb3896dd168139dafbd9
.	hak5--haktip--0056--how-to-ttyrec--hd720p30.h264.mp4	hak5--haktip--0056--how-to-ttyrec--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0056/hak5--haktip--0056--how-to-ttyrec--hd720p30.h264.mp4	2d0b56e9333be395f3b51f2569a16877	e3d86711258bd070ca104729a40bf2f8a200845f90fa7da81341b363c6bcf85c
.	hak5--haktip--0057--getting-started-in-linux--hd720p30.h264.mp4	hak5--haktip--0057--getting-started-in-linux--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0057/hak5--haktip--0057--getting-started-in-linux--hd720p30.h264.mp4	d6da35cffcfb393156b81e885e7c650e	cb9d9565363c1799d59b897199b60da8dcd89787288b0f5d84e624e59380b2ff
.	hak5--haktip--0058--linux-file-manipulation--hd720p30.h264.mp4	hak5--haktip--0058--linux-file-manipulation--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0058/hak5--haktip--0058--linux-file-manipulation--hd720p30.h264.mp4	7fcc7a31051b7194665bbd28ba4b7396	4494eea6fa439254605a3b3f4bd27eb803ac6dbbb03737d178ec222b049f88a3
.	hak5--haktip--0059--linux-terminal-101-shortcuts--hd720p30.h264.mp4	hak5--haktip--0059--linux-terminal-101-shortcuts--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0059/hak5--haktip--0059--linux-terminal-101-shortcuts--hd720p30.h264.mp4	a2c16afaa945ea5e61da4d89732860c3	055f918f4f9bd556ac6b6c5ff74af3d54e26dea24e5a93cc7f18b8dd4b4ff826
.	hak5--haktip--0060--how-to-set-filenames-in-terminal--hd720p30.h264.mp4	hak5--haktip--0060--how-to-set-filenames-in-terminal--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0060/hak5--haktip--0060--how-to-set-filenames-in-terminal--hd720p30.h264.mp4	23349fb8c29ae91641e6688e6192a51b	355a84b82c2b2575292b130a54538e1d7ba2d664f7b43264d9e99887cb45b0a6
.	hak5--haktip--0061--linux-terminal-how-to--hd720p30.h264.mp4	hak5--haktip--0061--linux-terminal-how-to--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0061/hak5--haktip--0061--linux-terminal-how-to--hd720p30.h264.mp4	f3ee5242b546cc839df6046b49e590bb	af349a7d0aa6008ab0ccc387c750e3201d21bdeb8560f2313ae5263a1cf49ff3
.	hak5--haktip--0062--create-alias--hd720p30.h264.mp4	hak5--haktip--0062--create-alias--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0062/hak5--haktip--0062--create-alias--hd720p30.h264.mp4	58e71d8dce5e5ad5bf431023027bac23	6c2811126921bb3aaea76b3d2f0cecbccc5ecb5248037d2f5655fa041a81cbbb
.	hak5--haktip--0063--how-to-redirect-standard-outputs--hd720p30.h264.mp4	hak5--haktip--0063--how-to-redirect-standard-outputs--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0063/hak5--haktip--0063--how-to-redirect-standard-outputs--hd720p30.h264.mp4	18c25afe7a09ec59fed3fe32d7611bcd	64d089d219b5122603211a2c9fce5de81cd3cefb8826ce999a7c332c42c7d5fb
.	hak5--haktip--0064--intro-to-wireshark--hd720p30.h264.mp4	hak5--haktip--0064--intro-to-wireshark--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0064/hak5--haktip--0064--intro-to-wireshark--hd720p30.h264.mp4	07b83d1d44bb0bcab50a678b5161a472	9c34e62fbdb1070847c9f0bac5fe77669ba45666dc2d84a56f773b46fd9b1337
.	hak5--haktip--0065--how-to-redirect-stderr-in-linux--hd720p30.h264.mp4	hak5--haktip--0065--how-to-redirect-stderr-in-linux--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0065/hak5--haktip--0065--how-to-redirect-stderr-in-linux--hd720p30.h264.mp4	ea8107153afe6c7f5371f5822cbd5d93	82f605ea0a30debb432bf3d4bba6bb33c8effcceb00a7b03eae0b96a8197788f
.	hak5--haktip--0066--using-cat-with-standard-inputs--hd720p30.h264.mp4	hak5--haktip--0066--using-cat-with-standard-inputs--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0066/hak5--haktip--0066--using-cat-with-standard-inputs--hd720p30.h264.mp4	7e2ddedb6fab3e660ac9f0c09b038df1	c9246ca888c2964f5f3eac1c6537efc456a8d5ef0c4c15484f58963e1a8c3ddf
.	hak5--haktip--0067--how-to-use-piplines-in-linux--hd720p30.h264.mp4	hak5--haktip--0067--how-to-use-piplines-in-linux--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0067/hak5--haktip--0067--how-to-use-piplines-in-linux--hd720p30.h264.mp4	b81ca4169ccda4172bb38b815644285c	d12c10edf3a311948033a247c3742fdc30a40ae156618265ff45658731ca0168
.	hak5--haktip--0068--how-to-use-echo--hd720p30.h264.mp4	hak5--haktip--0068--how-to-use-echo--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0068/hak5--haktip--0068--how-to-use-echo--hd720p30.h264.mp4	c5c2fcdad8beb0abe2fcadcfdd11103e	ff054b5a5f2a305d2cae2787cf251a0aef36af009574f6e1f8a0a7c2ad75046e
.	hak5--haktip--0069--how-to-use-braces--hd720p30.h264.mp4	hak5--haktip--0069--how-to-use-braces--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0069/hak5--haktip--0069--how-to-use-braces--hd720p30.h264.mp4	fca66a5f456259f0c70b42a95a20c7be	de2faeaf58d1118fdcaec20646f725a9b9c1b976de305891945430cfd2293cb4
.	hak5--haktip--0070--how-to-use-quotes-in-terminal--hd720p30.h264.mp4	hak5--haktip--0070--how-to-use-quotes-in-terminal--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0070/hak5--haktip--0070--how-to-use-quotes-in-terminal--hd720p30.h264.mp4	698c45acb04989c1d77d8aba13ff8442	ba9a883518cb9066e8fb1c5061348a548c9b4ce7aa1824e2c0ad24c576ddba02
.	hak5--haktip--0071--linux-terminal-tips-and-tricks--hd720p30.h264.mp4	hak5--haktip--0071--linux-terminal-tips-and-tricks--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0071/hak5--haktip--0071--linux-terminal-tips-and-tricks--hd720p30.h264.mp4	a37226717d528bb3448258a0a9d52382	ce3176606cba84d3bfb7912b547e65872c640972aaedf5f3e04f1a8f9257811f
